gene	species	dN	dS	dNdS
ENSGACG00000012702_ENSGACT00000010380	Xprivate	0.0000	0.0000	0.0853
ENSGACG00000012702_ENSGACT00000010380	Y	0.0068	0.1293	0.0523
ENSGACG00000012702_ENSGACT00000010380	Yprivate	0.0000	0.0000	0.0465
ENSGACG00000012751_ENSGACT00000010357	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000012751_ENSGACT00000010357	sin	0.0076	0.0496	0.1533
ENSGACG00000012751_ENSGACT00000010357	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000012751_ENSGACT00000010357	tym	0.0260	0.0384	0.6752
ENSGACG00000012751_ENSGACT00000010357	X	0.0076	0.0496	0.1533
ENSGACG00000012751_ENSGACT00000010357	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000012751_ENSGACT00000010357	Y	0.0076	0.0496	0.1533
ENSGACG00000012751_ENSGACT00000010357	Yprivate	0.0000	0.0000	0.5193
ENSGACG00000012777_ENSGACT00000010354	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000012777_ENSGACT00000010354	sin	0.0077	0.0723	0.1059
ENSGACG00000012777_ENSGACT00000010354	sinprivate	0.0000	0.0000	0.0758
ENSGACG00000012777_ENSGACT00000010354	tym	0.0076	0.0372	0.2037
ENSGACG00000012777_ENSGACT00000010354	X	0.0114	0.0375	0.3030
ENSGACG00000012777_ENSGACT00000010354	Xprivate	0.0000	0.0000	0.1715
ENSGACG00000012777_ENSGACT00000010354	Y	0.0114	0.0375	0.3030
ENSGACG00000012777_ENSGACT00000010354	Yprivate	0.0000	0.0000	0.1497
ENSGACG00000012780_ENSGACT00000010357	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000012780_ENSGACT00000010357	sin	0.0038	0.1051	0.0358
ENSGACG00000012780_ENSGACT00000010357	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000012780_ENSGACT00000010357	tym	0.0025	0.1040	0.0240
ENSGACG00000012780_ENSGACT00000010357	X	0.0025	0.1100	0.0225
ENSGACG00000012780_ENSGACT00000010357	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000012780_ENSGACT00000010357	Y	0.0025	0.1059	0.0233
ENSGACG00000012780_ENSGACT00000010357	Yprivate	0.0000	0.0000	0.0836
ENSGACG00000012784_ENSGACT00000010354	ref_chrXII	0.0000	0.0063	0.0010
ENSGACG00000012784_ENSGACT00000010354	sin	0.0147	0.2479	0.0593
ENSGACG00000012784_ENSGACT00000010354	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000012784_ENSGACT00000010354	tym	0.0159	0.2493	0.0636
ENSGACG00000012784_ENSGACT00000010354	X	0.0166	0.2365	0.0702
ENSGACG00000012784_ENSGACT00000010354	Xprivate	0.0000	0.0000	0.5582
ENSGACG00000012784_ENSGACT00000010354	Y	0.0166	0.2365	0.0702
ENSGACG00000012784_ENSGACT00000010354	Yprivate	0.0000	0.0000	0.0628
ENSGACG00000012800_ENSGACT00000010330	ref_chrXII	0.0015	0.0000	99.0000
ENSGACG00000012800_ENSGACT00000010330	sin	0.0110	0.0948	0.1158
ENSGACG00000012800_ENSGACT00000010330	sinprivate	0.0000	0.0000	99.0000
ENSGACG00000012800_ENSGACT00000010330	tym	0.0095	0.1048	0.0908
ENSGACG00000012800_ENSGACT00000010330	X	0.0095	0.1129	0.0846
ENSGACG00000012800_ENSGACT00000010330	Xprivate	0.0000	0.0000	99.0000
ENSGACG00000012800_ENSGACT00000010330	Y	0.0096	0.1075	0.0894
ENSGACG00000012800_ENSGACT00000010330	Yprivate	0.0000	0.0000	99.0000
ENSGACG00000012816_ENSGACT00000010324	ref_chrXII	0.0000	0.0060	0.0010
ENSGACG00000012816_ENSGACT00000010324	sin	0.0066	0.1137	0.0580
ENSGACG00000012816_ENSGACT00000010324	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000012816_ENSGACT00000010324	tym	0.0066	0.1087	0.0605
ENSGACG00000012816_ENSGACT00000010324	X	0.0081	0.1108	0.0734
ENSGACG00000012816_ENSGACT00000010324	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000012816_ENSGACT00000010324	Y	0.0074	0.1049	0.0705
ENSGACG00000012816_ENSGACT00000010324	Yprivate	0.0000	0.0000	0.0756
ENSGACG00000012822_ENSGACT00000010300	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000012822_ENSGACT00000010300	sin	0.0003	0.2536	0.0010
ENSGACG00000012822_ENSGACT00000010300	sinprivate	0.0000	0.0000	0.4000
ENSGACG00000012822_ENSGACT00000010300	tym	0.0002	0.2280	0.0010
ENSGACG00000012822_ENSGACT00000010300	X	0.0003	0.2658	0.0010
ENSGACG00000012822_ENSGACT00000010300	Xprivate	0.0000	0.0000	99.0000
ENSGACG00000012822_ENSGACT00000010300	Y	0.0003	0.2658	0.0010
ENSGACG00000012822_ENSGACT00000010300	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000012830_ENSGACT00000010300	ref_chrXII	0.0024	0.0051	0.4656
ENSGACG00000012830_ENSGACT00000010300	sin	0.0169	0.1585	0.1067
ENSGACG00000012830_ENSGACT00000010300	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000012830_ENSGACT00000010300	tym	0.0158	0.1701	0.0929
ENSGACG00000012830_ENSGACT00000010300	X	0.0168	0.1466	0.1144
ENSGACG00000012830_ENSGACT00000010300	Xprivate	0.0000	0.0000	0.8433
ENSGACG00000012830_ENSGACT00000010300	Y	0.0156	0.1433	0.1090
ENSGACG00000012830_ENSGACT00000010300	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000012833_ENSGACT00000010265	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000012833_ENSGACT00000010265	sin	0.0056	0.1976	0.0283
ENSGACG00000012833_ENSGACT00000010265	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000012833_ENSGACT00000010265	tym	0.0055	0.2134	0.0260
ENSGACG00000012833_ENSGACT00000010265	X	0.0037	0.1925	0.0192
ENSGACG00000012833_ENSGACT00000010265	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000012833_ENSGACT00000010265	Y	0.0037	0.1737	0.0215
ENSGACG00000012833_ENSGACT00000010265	Yprivate	0.0000	0.0000	0.0851
ENSGACG00000012890_ENSGACT00000010265	ref_chrXII	0.0065	0.0117	0.5581
ENSGACG00000012890_ENSGACT00000010265	sin	0.0150	0.1532	0.0982
ENSGACG00000012890_ENSGACT00000010265	sinprivate	0.0000	0.0000	0.0624
ENSGACG00000012890_ENSGACT00000010265	tym	0.0140	0.1552	0.0902
ENSGACG00000012890_ENSGACT00000010265	X	0.0188	0.1554	0.1206
ENSGACG00000012890_ENSGACT00000010265	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000012890_ENSGACT00000010265	Y	0.0112	0.1414	0.0790
ENSGACG00000012890_ENSGACT00000010265	Yprivate	0.0000	0.0000	0.1588
ENSGACG00000012937_ENSGACT00000010265	ref_chrXII	0.0015	0.0112	0.1380
ENSGACG00000012937_ENSGACT00000010265	sin	0.0075	0.1318	0.0570
ENSGACG00000012937_ENSGACT00000010265	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000012937_ENSGACT00000010265	tym	0.0060	0.1373	0.0436
ENSGACG00000012937_ENSGACT00000010265	X	0.0075	0.1654	0.0454
ENSGACG00000012937_ENSGACT00000010265	Xprivate	0.0000	0.0000	0.4421
ENSGACG00000012937_ENSGACT00000010265	Y	0.0076	0.1321	0.0575
ENSGACG00000012937_ENSGACT00000010265	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000012943_ENSGACT00000010223	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000012943_ENSGACT00000010223	sin	0.0022	0.1009	0.0214
ENSGACG00000012943_ENSGACT00000010223	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000012943_ENSGACT00000010223	tym	0.0021	0.0892	0.0241
ENSGACG00000012943_ENSGACT00000010223	X	0.0021	0.0836	0.0257
ENSGACG00000012943_ENSGACT00000010223	Xprivate	0.0000	0.0000	99.0000
ENSGACG00000012943_ENSGACT00000010223	Y	0.0021	0.0836	0.0257
ENSGACG00000012943_ENSGACT00000010223	Yprivate	0.0000	0.0000	0.1147
ENSGACG00000012943_ENSGACT00000010232	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000012943_ENSGACT00000010232	sin	0.0055	0.1592	0.0347
ENSGACG00000012943_ENSGACT00000010232	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000012943_ENSGACT00000010232	tym	0.0055	0.1507	0.0366
ENSGACG00000012943_ENSGACT00000010232	X	0.0055	0.1348	0.0408
ENSGACG00000012943_ENSGACT00000010232	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000012943_ENSGACT00000010232	Y	0.0055	0.1348	0.0408
ENSGACG00000012943_ENSGACT00000010232	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000012954_ENSGACT00000010214	ref_chrXII	0.0000	0.0000	0.0424
ENSGACG00000012954_ENSGACT00000010214	sin	0.0077	0.0634	0.1212
ENSGACG00000012954_ENSGACT00000010214	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000012954_ENSGACT00000010214	tym	0.0077	0.0634	0.1212
ENSGACG00000012954_ENSGACT00000010214	X	0.0083	0.1317	0.0629
ENSGACG00000012954_ENSGACT00000010214	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000012954_ENSGACT00000010214	Y	0.0077	0.0634	0.1212
ENSGACG00000012954_ENSGACT00000010214	Yprivate	0.0000	0.0000	0.0679
ENSGACG00000013002_ENSGACT00000011368	ref_chrXII	0.0010	0.0068	0.1399
ENSGACG00000013002_ENSGACT00000011368	sin	0.0288	0.1194	0.2414
ENSGACG00000013002_ENSGACT00000011368	sinprivate	0.0000	0.0000	0.2060
ENSGACG00000013002_ENSGACT00000011368	tym	0.0260	0.1171	0.2222
ENSGACG00000013002_ENSGACT00000011368	X	0.0283	0.1287	0.2201
ENSGACG00000013002_ENSGACT00000011368	Xprivate	0.0000	0.0000	0.2421
ENSGACG00000013002_ENSGACT00000011368	Y	0.0252	0.1079	0.2330
ENSGACG00000013002_ENSGACT00000011368	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000013014_ENSGACT00000011341	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000013014_ENSGACT00000011341	sin	0.0000	0.0076	0.0010
ENSGACG00000013014_ENSGACT00000011341	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000013014_ENSGACT00000011341	tym	0.0000	0.0086	0.0010
ENSGACG00000013014_ENSGACT00000011341	X	0.0000	0.0076	0.0010
ENSGACG00000013014_ENSGACT00000011341	Xprivate	0.0000	0.0000	0.0473
ENSGACG00000013014_ENSGACT00000011341	Y	0.0000	0.0076	0.0010
ENSGACG00000013014_ENSGACT00000011341	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000013016_ENSGACT00000011341	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000013016_ENSGACT00000011341	sin	0.0000	0.0000	0.0010
ENSGACG00000013016_ENSGACT00000011341	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000013016_ENSGACT00000011341	tym	0.0000	0.0000	0.0010
ENSGACG00000013016_ENSGACT00000011341	X	0.0000	0.0000	99.0000
ENSGACG00000013016_ENSGACT00000011341	Xprivate	0.0000	0.0000	1.7514
ENSGACG00000013016_ENSGACT00000011341	Y	0.0000	0.0000	2.0863
ENSGACG00000013016_ENSGACT00000011341	Yprivate	0.0000	0.0000	1.9228
ENSGACG00000013018_ENSGACT00000011319	ref_chrXII	0.0000	0.0000	0.0547
ENSGACG00000013018_ENSGACT00000011319	sin	0.0123	0.0524	0.2343
ENSGACG00000013018_ENSGACT00000011319	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000013018_ENSGACT00000011319	tym	0.0124	0.0504	0.2456
ENSGACG00000013018_ENSGACT00000011319	X	0.0120	0.0275	0.4383
ENSGACG00000013018_ENSGACT00000011319	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000013018_ENSGACT00000011319	Y	0.0120	0.0275	0.4383
ENSGACG00000013018_ENSGACT00000011319	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000013035_ENSGACT00000011243	ref_chrXII	0.0000	0.0000	0.1858
ENSGACG00000013035_ENSGACT00000011243	sin	0.0243	0.0789	0.3081
ENSGACG00000013035_ENSGACT00000011243	sinprivate	0.0000	0.0000	0.1402
ENSGACG00000013035_ENSGACT00000011243	tym	0.0243	0.0789	0.3081
ENSGACG00000013035_ENSGACT00000011243	X	0.0335	0.0703	0.4764
ENSGACG00000013035_ENSGACT00000011243	Xprivate	0.0000	0.0000	0.1992
ENSGACG00000013035_ENSGACT00000011243	Y	0.0243	0.0789	0.3081
ENSGACG00000013035_ENSGACT00000011243	Yprivate	0.0000	0.0000	0.2155
ENSGACG00000013035_ENSGACT00000011253	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000013035_ENSGACT00000011253	sin	0.0238	0.0778	0.3056
ENSGACG00000013035_ENSGACT00000011253	sinprivate	0.0000	0.0000	0.1966
ENSGACG00000013035_ENSGACT00000011253	tym	0.0238	0.0778	0.3056
ENSGACG00000013035_ENSGACT00000011253	X	0.0327	0.0693	0.4723
ENSGACG00000013035_ENSGACT00000011253	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000013035_ENSGACT00000011253	Y	0.0238	0.0778	0.3056
ENSGACG00000013035_ENSGACT00000011253	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000013073_ENSGACT00000011243	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000013073_ENSGACT00000011243	sin	0.0043	0.1440	0.0300
ENSGACG00000013073_ENSGACT00000011243	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000013073_ENSGACT00000011243	tym	0.0043	0.1428	0.0299
ENSGACG00000013073_ENSGACT00000011243	X	0.0021	0.1962	0.0108
ENSGACG00000013073_ENSGACT00000011243	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000013073_ENSGACT00000011243	Y	0.0021	0.1962	0.0108
ENSGACG00000013073_ENSGACT00000011243	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000013098_ENSGACT00000011243	ref_chrXII	0.0008	0.0164	0.0495
ENSGACG00000013098_ENSGACT00000011243	sin	0.0025	0.2117	0.0117
ENSGACG00000013098_ENSGACT00000011243	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000013098_ENSGACT00000011243	tym	0.0017	0.2048	0.0081
ENSGACG00000013098_ENSGACT00000011243	X	0.0017	0.2481	0.0067
ENSGACG00000013098_ENSGACT00000011243	Xprivate	0.0000	0.0000	0.0770
ENSGACG00000013098_ENSGACT00000011243	Y	0.0008	0.1918	0.0043
ENSGACG00000013098_ENSGACT00000011243	Yprivate	0.0000	0.0000	0.1001
ENSGACG00000013103_ENSGACT00000011243	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000013103_ENSGACT00000011243	sin	0.0023	0.1939	0.0121
ENSGACG00000013103_ENSGACT00000011243	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000013103_ENSGACT00000011243	tym	0.0023	0.1939	0.0121
ENSGACG00000013103_ENSGACT00000011243	X	0.0023	0.2257	0.0104
ENSGACG00000013103_ENSGACT00000011243	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000013103_ENSGACT00000011243	Y	0.0023	0.1807	0.0130
ENSGACG00000013103_ENSGACT00000011243	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000013110_ENSGACT00000011205	ref_chrXII	0.0068	0.0157	0.4334
ENSGACG00000013110_ENSGACT00000011205	sin	0.0172	0.1837	0.0936
ENSGACG00000013110_ENSGACT00000011205	sinprivate	0.0000	0.0000	99.0000
ENSGACG00000013110_ENSGACT00000011205	tym	0.0172	0.1837	0.0936
ENSGACG00000013110_ENSGACT00000011205	X	0.0354	0.2249	0.1573
ENSGACG00000013110_ENSGACT00000011205	Xprivate	0.0000	0.0000	99.0000
ENSGACG00000013110_ENSGACT00000011205	Y	0.0103	0.1536	0.0670
ENSGACG00000013110_ENSGACT00000011205	Yprivate	0.0000	0.0000	99.0000
ENSGACG00000013125_ENSGACT00000011172	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000013125_ENSGACT00000011172	sin	0.0000	0.0000	0.0010
ENSGACG00000013125_ENSGACT00000011172	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000013125_ENSGACT00000011172	tym	0.0000	0.0000	0.0010
ENSGACG00000013125_ENSGACT00000011172	X	0.0000	0.0000	0.0010
ENSGACG00000013125_ENSGACT00000011172	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000013125_ENSGACT00000011172	Y	0.0000	0.0000	0.0010
ENSGACG00000013125_ENSGACT00000011172	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000013127_ENSGACT00000011186	ref_chrXII	0.0000	0.0000	0.1759
ENSGACG00000013127_ENSGACT00000011186	sin	0.0043	0.0328	0.1309
ENSGACG00000013127_ENSGACT00000011186	sinprivate	0.0000	0.0000	0.1330
ENSGACG00000013127_ENSGACT00000011186	tym	0.0043	0.0328	0.1309
ENSGACG00000013127_ENSGACT00000011186	X	0.0043	0.0328	0.1309
ENSGACG00000013127_ENSGACT00000011186	Xprivate	0.0000	0.0000	99.0000
ENSGACG00000013127_ENSGACT00000011186	Y	0.0043	0.0328	0.1309
ENSGACG00000013127_ENSGACT00000011186	Yprivate	0.0000	0.0000	0.2029
ENSGACG00000013130_ENSGACT00000011172	ref_chrXII	0.0000	0.0000	0.5388
ENSGACG00000013130_ENSGACT00000011172	sin	0.0347	0.2960	0.1173
ENSGACG00000013130_ENSGACT00000011172	sinprivate	0.0000	0.0000	99.0000
ENSGACG00000013130_ENSGACT00000011172	tym	0.0333	0.1843	0.1805
ENSGACG00000013130_ENSGACT00000011172	X	0.0281	0.2834	0.0991
ENSGACG00000013130_ENSGACT00000011172	Xprivate	0.0000	0.0000	99.0000
ENSGACG00000013130_ENSGACT00000011172	Y	0.0003	0.2632	0.0010
ENSGACG00000013130_ENSGACT00000011172	Yprivate	0.0000	0.0000	0.2010
ENSGACG00000013136_ENSGACT00000011156	ref_chrXII	0.0000	0.0102	0.0010
ENSGACG00000013136_ENSGACT00000011156	sin	0.0050	0.1530	0.0324
ENSGACG00000013136_ENSGACT00000011156	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000013136_ENSGACT00000011156	tym	0.0049	0.1440	0.0343
ENSGACG00000013136_ENSGACT00000011156	X	0.0050	0.1491	0.0335
ENSGACG00000013136_ENSGACT00000011156	Xprivate	0.0000	0.0000	0.1011
ENSGACG00000013136_ENSGACT00000011156	Y	0.0050	0.1278	0.0388
ENSGACG00000013136_ENSGACT00000011156	Yprivate	0.0000	0.0000	0.0848
ENSGACG00000013143_ENSGACT00000011150	ref_chrXII	0.0050	0.0087	0.5684
ENSGACG00000013143_ENSGACT00000011150	sin	0.0089	0.1516	0.0589
ENSGACG00000013143_ENSGACT00000011150	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000013143_ENSGACT00000011150	tym	0.0071	0.1591	0.0449
ENSGACG00000013143_ENSGACT00000011150	X	0.0089	0.1604	0.0554
ENSGACG00000013143_ENSGACT00000011150	Xprivate	0.0000	0.0000	0.1091
ENSGACG00000013143_ENSGACT00000011150	Y	0.0072	0.1414	0.0506
ENSGACG00000013143_ENSGACT00000011150	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000013153_ENSGACT00000011150	ref_chrXII	0.0000	0.0023	0.0010
ENSGACG00000013153_ENSGACT00000011150	sin	0.0261	0.1727	0.1511
ENSGACG00000013153_ENSGACT00000011150	sinprivate	0.0000	0.0000	0.1167
ENSGACG00000013153_ENSGACT00000011150	tym	0.0274	0.1642	0.1671
ENSGACG00000013153_ENSGACT00000011150	X	0.0260	0.1811	0.1435
ENSGACG00000013153_ENSGACT00000011150	Xprivate	0.0000	0.0000	0.3766
ENSGACG00000013153_ENSGACT00000011150	Y	0.0238	0.1761	0.1354
ENSGACG00000013153_ENSGACT00000011150	Yprivate	0.0000	0.0000	0.2260
ENSGACG00000013155_ENSGACT00000011081	ref_chrXII	0.0000	0.0000	99.0000
ENSGACG00000013155_ENSGACT00000011081	sin	0.0220	0.1078	0.2044
ENSGACG00000013155_ENSGACT00000011081	sinprivate	0.0000	0.0000	0.5364
ENSGACG00000013155_ENSGACT00000011081	tym	0.0248	0.1018	0.2431
ENSGACG00000013155_ENSGACT00000011081	X	0.0222	0.1117	0.1984
ENSGACG00000013155_ENSGACT00000011081	Xprivate	0.0000	0.0000	0.2285
ENSGACG00000013155_ENSGACT00000011081	Y	0.0222	0.1117	0.1984
ENSGACG00000013155_ENSGACT00000011081	Yprivate	0.0000	0.0000	99.0000
ENSGACG00000013165_ENSGACT00000011070	ref_chrXII	0.0000	0.0066	0.0010
ENSGACG00000013165_ENSGACT00000011070	sin	0.0069	0.1916	0.0358
ENSGACG00000013165_ENSGACT00000011070	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000013165_ENSGACT00000011070	tym	0.0069	0.1765	0.0391
ENSGACG00000013165_ENSGACT00000011070	X	0.0069	0.1716	0.0404
ENSGACG00000013165_ENSGACT00000011070	Xprivate	0.0000	0.0000	0.1048
ENSGACG00000013165_ENSGACT00000011070	Y	0.0070	0.1659	0.0420
ENSGACG00000013165_ENSGACT00000011070	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000013173_ENSGACT00000011044	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000013173_ENSGACT00000011044	sin	0.0110	0.1468	0.0751
ENSGACG00000013173_ENSGACT00000011044	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000013173_ENSGACT00000011044	tym	0.0110	0.1468	0.0751
ENSGACG00000013173_ENSGACT00000011044	X	0.0116	0.1461	0.0795
ENSGACG00000013173_ENSGACT00000011044	Xprivate	0.0000	0.0000	0.9981
ENSGACG00000013173_ENSGACT00000011044	Y	0.0115	0.1278	0.0898
ENSGACG00000013173_ENSGACT00000011044	Yprivate	0.0000	0.0000	0.5464
ENSGACG00000013176_ENSGACT00000011038	ref_chrXII	0.0000	0.0000	28.6737
ENSGACG00000013176_ENSGACT00000011038	sin	0.0122	0.4117	0.0297
ENSGACG00000013176_ENSGACT00000011038	sinprivate	0.0000	0.0000	99.0000
ENSGACG00000013176_ENSGACT00000011038	tym	0.0166	0.4334	0.0383
ENSGACG00000013176_ENSGACT00000011038	X	0.0122	0.5459	0.0224
ENSGACG00000013176_ENSGACT00000011038	Xprivate	0.0000	0.0000	99.0000
ENSGACG00000013176_ENSGACT00000011038	Y	0.0122	0.4117	0.0297
ENSGACG00000013176_ENSGACT00000011038	Yprivate	0.0000	0.0000	99.0000
ENSGACG00000013198_ENSGACT00000011038	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000013198_ENSGACT00000011038	sin	0.0184	0.2525	0.0730
ENSGACG00000013198_ENSGACT00000011038	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000013198_ENSGACT00000011038	tym	0.0182	0.2933	0.0622
ENSGACG00000013198_ENSGACT00000011038	X	0.0186	0.1865	0.1000
ENSGACG00000013198_ENSGACT00000011038	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000013198_ENSGACT00000011038	Y	0.0186	0.1865	0.1000
ENSGACG00000013198_ENSGACT00000011038	Yprivate	0.0000	0.0000	0.0550
ENSGACG00000013201_ENSGACT00000011031	ref_chrXII	0.0000	0.0000	0.0010
ENSGACG00000013201_ENSGACT00000011031	sin	0.0001	0.0771	0.0010
ENSGACG00000013201_ENSGACT00000011031	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000013201_ENSGACT00000011031	tym	0.0001	0.0771	0.0010
ENSGACG00000013201_ENSGACT00000011031	X	0.0001	0.0771	0.0010
ENSGACG00000013201_ENSGACT00000011031	Xprivate	0.0000	0.0000	0.0467
ENSGACG00000013201_ENSGACT00000011031	Y	0.0001	0.0771	0.0010
ENSGACG00000013201_ENSGACT00000011031	Yprivate	0.0000	0.0000	0.0010
ENSGACG00000013204_ENSGACT00000011001	ref_chrXII	0.0175	0.0002	99.0000
ENSGACG00000013204_ENSGACT00000011001	sin	0.1178	0.0831	1.4172
ENSGACG00000013204_ENSGACT00000011001	sinprivate	0.0000	0.0000	0.7327
ENSGACG00000013204_ENSGACT00000011001	tym	0.1293	0.1014	1.2742
ENSGACG00000013204_ENSGACT00000011001	X	0.1076	0.0836	1.2866
ENSGACG00000013204_ENSGACT00000011001	Xprivate	0.0000	0.0000	1.0311
ENSGACG00000013204_ENSGACT00000011001	Y	0.0860	0.0836	1.0290
ENSGACG00000013204_ENSGACT00000011001	Yprivate	0.0000	0.0000	1.0067
ENSGACG00000013207_ENSGACT00000010956	ref_chrXII	0.0000	0.0136	0.0010
ENSGACG00000013207_ENSGACT00000010956	sin	0.0003	0.3483	0.0010
ENSGACG00000013207_ENSGACT00000010956	sinprivate	0.0000	0.0000	99.0000
ENSGACG00000013207_ENSGACT00000010956	tym	0.0003	0.3201	0.0010
ENSGACG00000013207_ENSGACT00000010956	X	0.0003	0.2991	0.0010
ENSGACG00000013207_ENSGACT00000010956	Xprivate	0.0000	0.0000	0.1067
ENSGACG00000013207_ENSGACT00000010956	Y	0.0003	0.2872	0.0010
ENSGACG00000013207_ENSGACT00000010956	Yprivate	0.0000	0.0000	88.9076
ENSGACG00000013221_ENSGACT00000010956	ref_chrXII	0.0000	0.0000	99.0000
ENSGACG00000013221_ENSGACT00000010956	sin	0.0000	0.0000	99.0000
ENSGACG00000013221_ENSGACT00000010956	sinprivate	0.0000	0.0000	99.0000
ENSGACG00000013221_ENSGACT00000010956	tym	0.0000	0.0000	99.0000
ENSGACG00000013221_ENSGACT00000010956	X	0.0000	0.0000	99.0000
ENSGACG00000013221_ENSGACT00000010956	Xprivate	0.0000	0.0000	2.0021
ENSGACG00000013221_ENSGACT00000010956	Y	0.0000	0.0000	99.0000
ENSGACG00000013221_ENSGACT00000010956	Yprivate	0.0000	0.0000	2.0004
ENSGACG00000013224_ENSGACT00000010945	ref_chrXII	0.0049	0.0116	0.4172
ENSGACG00000013224_ENSGACT00000010945	sin	0.0305	0.1284	0.2379
ENSGACG00000013224_ENSGACT00000010945	sinprivate	0.0000	0.0000	0.0010
ENSGACG00000013224_ENSGACT00000010945	tym	0.0290	0.1170	0.2475
ENSGACG00000013224_ENSGACT00000010945	X	0.0288	0.1230	0.2341
ENSGACG00000013224_ENSGACT00000010945	Xprivate	0.0000	0.0000	0.0010
ENSGACG00000013224_ENSGACT00000010945	Y	0.0239	0.1008	0.2372
ENSGACG00000013224_ENSGACT00000010945	Yprivate	0.0000	0.0000	0.2863
ENSGACG00000013242_ENSGACT00000010927	ref_chrXII	0.0121	0.0126	0.9597
ENSGACG00000013242_ENSGACT00000010927	sin	0.0592	0.1730	0.3421
ENSGACG00000013242_ENSGACT00000010927	sinprivate	0.0000	0.0000	45.1952
ENSGACG00000013242_ENSGACT00000010927	tym	0.0386	0.1638	0.2356
ENSGACG00000013242_ENSGACT00000010927	X	0.0430	0.1650	0.2605
ENSGACG00000013242_ENSGACT00000010927	Xprivate	0.0000	0.0000	3.8336
ENSGACG00000013242_ENSGACT00000010927	Y	0.0184	0.1370	0.1345
ENSGACG00000013242_ENSGACT00000010927	Yprivate	0.0000	0.0000	2.4197
ENSGACG00000013243_ENSGACT00000010906	ref_chrXII	0.0000	0.0056	0.0010
ENSGACG00000013243_ENSGACT00000010906	sin	0.0295	0.1210	0.2437
ENSGACG00000013243_ENSGACT00000010906	sinprivate	0.0000	0.0000	0.1954
ENSGACG00000013243_ENSGACT00000010906	tym	0.0326	0.1174	0.2774
