CHROM	treeNumber	windowNumber	BIN_START	BIN_END	biggestMonoPhyletic	expected	switchesNeeded	SDRbool
chrXVII	177	w176	17600000	17700000	4	15	11	False
chrXVII	178	w177	17700000	17800000	2	15	13	False
chrXVII	179	w178	17800000	17900000	2	15	13	False
chrXVII	180	w179	17900000	18000000	3	15	12	False
chrXVII	181	w180	18000000	18100000	2	15	13	False
chrXVII	182	w181	18100000	18200000	3	15	12	False
chrXVII	183	w182	18200000	18300000	3	15	12	False
chrXVII	184	w183	18300000	18400000	3	15	12	False
chrXVII	185	w184	18400000	18500000	3	15	12	False
chrXVII	186	w185	18500000	18600000	3	15	12	False
chrXVII	187	w186	18600000	18700000	4	15	11	False
chrXVII	188	w187	18700000	18800000	5	15	10	False
chrXVII	189	w188	18800000	18900000	3	15	12	False
chrXVII	190	w189	18900000	19000000	2	15	13	False
chrXVII	191	w190	19000000	19100000	3	15	12	False
chrXVII	192	w191	19100000	19200000	3	15	12	False
chrXVII	193	w192	19200000	19300000	3	15	12	False
chrXVII	194	w193	19300000	19400000	4	15	11	False
chrXVII	195	w194	19400000	19500000	2	15	13	False
chrXVII	196	w195	19500000	19600000	2	15	13	False
chrXVII	197	w196	19600000	19700000	5	15	10	False
chrXVII	198	w197	19700000	19800000	3	15	12	False
chrXVII	199	w198	19800000	19900000	3	15	12	False
chrXVII	200	w199	19900000	20000000	3	15	12	False
chrXVII	201	w200	20000000	20100000	2	15	13	False
chrXVII	202	w201	20100000	20200000	3	15	12	False
chrXVIII	1	w0	0	100000	3	15	12	False
chrXVIII	2	w1	100000	200000	3	15	12	False
chrXVIII	3	w2	200000	300000	3	15	12	False
chrXVIII	4	w3	300000	400000	3	15	12	False
chrXVIII	5	w4	400000	500000	2	15	13	False
chrXVIII	6	w5	500000	600000	5	15	10	False
chrXVIII	7	w6	600000	700000	3	15	12	False
chrXVIII	8	w7	700000	800000	3	15	12	False
chrXVIII	9	w8	800000	900000	3	15	12	False
chrXVIII	10	w9	900000	1000000	3	15	12	False
chrXVIII	11	w10	1000000	1100000	2	15	13	False
chrXVIII	12	w11	1100000	1200000	2	15	13	False
chrXVIII	13	w12	1200000	1300000	3	15	12	False
chrXVIII	14	w13	1300000	1400000	5	15	10	False
chrXVIII	15	w14	1400000	1500000	3	15	12	False
chrXVIII	16	w15	1500000	1600000	2	15	13	False
chrXVIII	17	w16	1600000	1700000	3	15	12	False
chrXVIII	18	w17	1700000	1800000	3	15	12	False
chrXVIII	19	w18	1800000	1900000	3	15	12	False
chrXVIII	20	w19	1900000	2000000	6	15	9	False
chrXVIII	21	w20	2000000	2100000	3	15	12	False
chrXVIII	22	w21	2100000	2200000	2	15	13	False
chrXVIII	23	w22	2200000	2300000	4	15	11	False
chrXVIII	24	w23	2300000	2400000	3	15	12	False
chrXVIII	25	w24	2400000	2500000	3	15	12	False
chrXVIII	26	w25	2500000	2600000	3	15	12	False
chrXVIII	27	w26	2600000	2700000	2	15	13	False
chrXVIII	28	w27	2700000	2800000	3	15	12	False
chrXVIII	29	w28	2800000	2900000	2	15	13	False
chrXVIII	30	w29	2900000	3000000	2	15	13	False
chrXVIII	31	w30	3000000	3100000	2	15	13	False
chrXVIII	32	w31	3100000	3200000	2	15	13	False
chrXVIII	33	w32	3200000	3300000	4	15	11	False
chrXVIII	34	w33	3300000	3400000	3	15	12	False
chrXVIII	35	w34	3400000	3500000	3	15	12	False
chrXVIII	36	w35	3500000	3600000	4	15	11	False
chrXVIII	37	w36	3600000	3700000	3	15	12	False
chrXVIII	38	w37	3700000	3800000	3	15	12	False
chrXVIII	39	w38	3800000	3900000	4	15	11	False
chrXVIII	40	w39	3900000	4000000	3	15	12	False
chrXVIII	41	w40	4000000	4100000	3	15	12	False
chrXVIII	42	w41	4100000	4200000	2	15	13	False
chrXVIII	43	w42	4200000	4300000	3	15	12	False
chrXVIII	44	w43	4300000	4400000	2	15	13	False
chrXVIII	45	w44	4400000	4500000	3	15	12	False
chrXVIII	46	w45	4500000	4600000	3	15	12	False
chrXVIII	47	w46	4600000	4700000	4	15	11	False
chrXVIII	48	w47	4700000	4800000	4	15	11	False
chrXVIII	49	w48	4800000	4900000	2	15	13	False
chrXVIII	50	w49	4900000	5000000	3	15	12	False
chrXVIII	51	w50	5000000	5100000	3	15	12	False
chrXVIII	52	w51	5100000	5200000	3	15	12	False
chrXVIII	53	w52	5200000	5300000	2	15	13	False
chrXVIII	54	w53	5300000	5400000	4	15	11	False
chrXVIII	55	w54	5400000	5500000	3	15	12	False
chrXVIII	56	w55	5500000	5600000	2	15	13	False
chrXVIII	57	w56	5600000	5700000	5	15	10	False
chrXVIII	58	w57	5700000	5800000	2	15	13	False
chrXVIII	59	w58	5800000	5900000	2	15	13	False
chrXVIII	60	w59	5900000	6000000	3	15	12	False
chrXVIII	61	w60	6000000	6100000	2	15	13	False
chrXVIII	62	w61	6100000	6200000	3	15	12	False
chrXVIII	63	w62	6200000	6300000	3	15	12	False
chrXVIII	64	w63	6300000	6400000	2	15	13	False
chrXVIII	65	w64	6400000	6500000	3	15	12	False
chrXVIII	66	w65	6500000	6600000	3	15	12	False
chrXVIII	67	w66	6600000	6700000	3	15	12	False
chrXVIII	68	w67	6700000	6800000	3	15	12	False
chrXVIII	69	w68	6800000	6900000	3	15	12	False
chrXVIII	70	w69	6900000	7000000	3	15	12	False
chrXVIII	71	w70	7000000	7100000	3	15	12	False
chrXVIII	72	w71	7100000	7200000	3	15	12	False
chrXVIII	73	w72	7200000	7300000	3	15	12	False
chrXVIII	74	w73	7300000	7400000	2	15	13	False
chrXVIII	75	w74	7400000	7500000	3	15	12	False
chrXVIII	76	w75	7500000	7600000	2	15	13	False
chrXVIII	77	w76	7600000	7700000	3	15	12	False
chrXVIII	78	w77	7700000	7800000	4	15	11	False
chrXVIII	79	w78	7800000	7900000	4	15	11	False
chrXVIII	80	w79	7900000	8000000	2	15	13	False
chrXVIII	81	w80	8000000	8100000	3	15	12	False
chrXVIII	82	w81	8100000	8200000	4	15	11	False
chrXVIII	83	w82	8200000	8300000	2	15	13	False
chrXVIII	84	w83	8300000	8400000	3	15	12	False
chrXVIII	85	w84	8400000	8500000	3	15	12	False
chrXVIII	86	w85	8500000	8600000	3	15	12	False
chrXVIII	87	w86	8600000	8700000	2	15	13	False
chrXVIII	88	w87	8700000	8800000	2	15	13	False
chrXVIII	89	w88	8800000	8900000	3	15	12	False
chrXVIII	90	w89	8900000	9000000	3	15	12	False
chrXVIII	91	w90	9000000	9100000	5	15	10	False
chrXVIII	92	w91	9100000	9200000	3	15	12	False
chrXVIII	93	w92	9200000	9300000	3	15	12	False
chrXVIII	94	w93	9300000	9400000	2	15	13	False
chrXVIII	95	w94	9400000	9500000	5	15	10	False
chrXVIII	96	w95	9500000	9600000	3	15	12	False
chrXVIII	97	w96	9600000	9700000	4	15	11	False
chrXVIII	98	w97	9700000	9800000	4	15	11	False
chrXVIII	99	w98	9800000	9900000	3	15	12	False
chrXVIII	100	w99	9900000	10000000	3	15	12	False
chrXVIII	101	w100	10000000	10100000	2	15	13	False
chrXVIII	102	w101	10100000	10200000	5	15	10	False
chrXVIII	103	w102	10200000	10300000	2	15	13	False
chrXVIII	104	w103	10300000	10400000	3	15	12	False
chrXVIII	105	w104	10400000	10500000	4	15	11	False
chrXVIII	106	w105	10500000	10600000	5	15	10	False
chrXVIII	107	w106	10600000	10700000	2	15	13	False
chrXVIII	108	w107	10700000	10800000	3	15	12	False
chrXVIII	109	w108	10800000	10900000	2	15	13	False
chrXVIII	110	w109	10900000	11000000	2	15	13	False
chrXVIII	111	w110	11000000	11100000	2	15	13	False
chrXVIII	112	w111	11100000	11200000	4	15	11	False
chrXVIII	113	w112	11200000	11300000	2	15	13	False
chrXVIII	114	w113	11300000	11400000	4	15	11	False
chrXVIII	115	w114	11400000	11500000	3	15	12	False
chrXVIII	116	w115	11500000	11600000	4	15	11	False
chrXVIII	117	w116	11600000	11700000	2	15	13	False
chrXVIII	118	w117	11700000	11800000	3	15	12	False
chrXVIII	119	w118	11800000	11900000	4	15	11	False
chrXVIII	120	w119	11900000	12000000	3	15	12	False
chrXVIII	121	w120	12000000	12100000	3	15	12	False
chrXVIII	122	w121	12100000	12200000	3	15	12	False
chrXVIII	123	w122	12200000	12300000	2	15	13	False
chrXVIII	124	w123	12300000	12400000	4	15	11	False
chrXVIII	125	w124	12400000	12500000	3	15	12	False
chrXVIII	126	w125	12500000	12600000	3	15	12	False
chrXVIII	127	w126	12600000	12700000	2	15	13	False
chrXVIII	128	w127	12700000	12800000	2	15	13	False
chrXVIII	129	w128	12800000	12900000	2	15	13	False
chrXVIII	130	w129	12900000	13000000	3	15	12	False
chrXVIII	131	w130	13000000	13100000	2	15	13	False
chrXVIII	132	w131	13100000	13200000	3	15	12	False
chrXVIII	133	w132	13200000	13300000	3	15	12	False
chrXVIII	134	w133	13300000	13400000	2	15	13	False
chrXVIII	135	w134	13400000	13500000	3	15	12	False
chrXVIII	136	w135	13500000	13600000	3	15	12	False
chrXVIII	137	w136	13600000	13700000	2	15	13	False
chrXVIII	138	w137	13700000	13800000	2	15	13	False
chrXVIII	139	w138	13800000	13900000	3	15	12	False
chrXVIII	140	w139	13900000	14000000	2	15	13	False
chrXVIII	141	w140	14000000	14100000	3	15	12	False
chrXVIII	142	w141	14100000	14200000	2	15	13	False
chrXVIII	143	w142	14200000	14300000	2	15	13	False
chrXVIII	144	w143	14300000	14400000	3	15	12	False
chrXVIII	145	w144	14400000	14500000	3	15	12	False
chrXVIII	146	w145	14500000	14600000	4	15	11	False
chrXVIII	147	w146	14600000	14700000	4	15	11	False
chrXVIII	148	w147	14700000	14800000	2	15	13	False
chrXVIII	149	w148	14800000	14900000	3	15	12	False
chrXVIII	150	w149	14900000	15000000	3	15	12	False
chrXVIII	151	w150	15000000	15100000	2	15	13	False
chrXVIII	152	w151	15100000	15200000	3	15	12	False
chrXVIII	153	w152	15200000	15300000	4	15	11	False
chrXVIII	154	w153	15300000	15400000	2	15	13	False
chrXVIII	155	w154	15400000	15500000	2	15	13	False
chrXVIII	156	w155	15500000	15600000	4	15	11	False
chrXVIII	157	w156	15600000	15700000	3	15	12	False
chrXVIII	158	w157	15700000	15800000	3	15	12	False
chrXVIII	159	w158	15800000	15900000	2	15	13	False
chrXX	1	w0	0	100000	3	15	12	False
chrXX	2	w1	100000	200000	2	15	13	False
chrXX	3	w2	200000	300000	3	15	12	False
chrXX	4	w3	300000	400000	2	15	13	False
chrXX	5	w4	400000	500000	2	15	13	False
chrXX	6	w5	500000	600000	4	15	11	False
chrXX	7	w6	600000	700000	2	15	13	False
chrXX	8	w7	700000	800000	3	15	12	False
chrXX	9	w8	800000	900000	4	15	11	False
chrXX	10	w9	900000	1000000	6	15	9	False
chrXX	11	w10	1000000	1100000	3	15	12	False
chrXX	12	w11	1100000	1200000	3	15	12	False
chrXX	13	w12	1200000	1300000	2	15	13	False
chrXX	14	w13	1300000	1400000	2	15	13	False
chrXX	15	w14	1400000	1500000	2	15	13	False
chrXX	16	w15	1500000	1600000	3	15	12	False
chrXX	17	w16	1600000	1700000	5	15	10	False
chrXX	18	w17	1700000	1800000	2	15	13	False
chrXX	19	w18	1800000	1900000	3	15	12	False
chrXX	20	w19	1900000	2000000	4	15	11	False
chrXX	21	w20	2000000	2100000	3	15	12	False
chrXX	22	w21	2100000	2200000	3	15	12	False
chrXX	23	w22	2200000	2300000	2	15	13	False
chrXX	24	w23	2300000	2400000	2	15	13	False
chrXX	25	w24	2400000	2500000	3	15	12	False
chrXX	26	w25	2500000	2600000	3	15	12	False
chrXX	27	w26	2600000	2700000	3	15	12	False
chrXX	28	w27	2700000	2800000	3	15	12	False
chrXX	29	w28	2800000	2900000	4	15	11	False
chrXX	30	w29	2900000	3000000	4	15	11	False
chrXX	31	w30	3000000	3100000	2	15	13	False
chrXX	32	w31	3100000	3200000	3	15	12	False
chrXX	33	w32	3200000	3300000	2	15	13	False
chrXX	34	w33	3300000	3400000	3	15	12	False
chrXX	35	w34	3400000	3500000	3	15	12	False
chrXX	36	w35	3500000	3600000	3	15	12	False
chrXX	37	w36	3600000	3700000	2	15	13	False
chrXX	38	w37	3700000	3800000	2	15	13	False
chrXX	39	w38	3800000	3900000	3	15	12	False
chrXX	40	w39	3900000	4000000	3	15	12	False
chrXX	41	w40	4000000	4100000	3	15	12	False
chrXX	42	w41	4100000	4200000	4	15	11	False
chrXX	43	w42	4200000	4300000	3	15	12	False
chrXX	44	w43	4300000	4400000	3	15	12	False
chrXX	45	w44	4400000	4500000	2	15	13	False
chrXX	46	w45	4500000	4600000	2	15	13	False
chrXX	47	w46	4600000	4700000	3	15	12	False
chrXX	48	w47	4700000	4800000	3	15	12	False
chrXX	49	w48	4800000	4900000	4	15	11	False
chrXX	50	w49	4900000	5000000	2	15	13	False
chrXX	51	w50	5000000	5100000	3	15	12	False
chrXX	52	w51	5100000	5200000	3	15	12	False
chrXX	53	w52	5200000	5300000	3	15	12	False
chrXX	54	w53	5300000	5400000	2	15	13	False
chrXX	55	w54	5400000	5500000	2	15	13	False
chrXX	56	w55	5500000	5600000	3	15	12	False
chrXX	57	w56	5600000	5700000	3	15	12	False
chrXX	58	w57	5700000	5800000	2	15	13	False
chrXX	59	w58	5800000	5900000	5	15	10	False
chrXX	60	w59	5900000	6000000	3	15	12	False
chrXX	61	w60	6000000	6100000	4	15	11	False
chrXX	62	w61	6100000	6200000	4	15	11	False
chrXX	63	w62	6200000	6300000	4	15	11	False
chrXX	64	w63	6300000	6400000	2	15	13	False
chrXX	65	w64	6400000	6500000	2	15	13	False
chrXX	66	w65	6500000	6600000	3	15	12	False
chrXX	67	w66	6600000	6700000	3	15	12	False
chrXX	68	w67	6700000	6800000	3	15	12	False
chrXX	69	w68	6800000	6900000	3	15	12	False
chrXX	70	w69	6900000	7000000	2	15	13	False
chrXX	71	w70	7000000	7100000	3	15	12	False
chrXX	72	w71	7100000	7200000	4	15	11	False
chrXX	73	w72	7200000	7300000	4	15	11	False
chrXX	74	w73	7300000	7400000	3	15	12	False
chrXX	75	w74	7400000	7500000	3	15	12	False
chrXX	76	w75	7500000	7600000	3	15	12	False
chrXX	77	w76	7600000	7700000	3	15	12	False
chrXX	78	w77	7700000	7800000	2	15	13	False
chrXX	79	w78	7800000	7900000	3	15	12	False
chrXX	80	w79	7900000	8000000	2	15	13	False
chrXX	81	w80	8000000	8100000	2	15	13	False
chrXX	82	w81	8100000	8200000	3	15	12	False
chrXX	83	w82	8200000	8300000	2	15	13	False
chrXX	84	w83	8300000	8400000	4	15	11	False
chrXX	85	w84	8400000	8500000	3	15	12	False
chrXX	86	w85	8500000	8600000	2	15	13	False
chrXX	87	w86	8600000	8700000	4	15	11	False
chrXX	88	w87	8700000	8800000	2	15	13	False
chrXX	89	w88	8800000	8900000	5	15	10	False
chrXX	90	w89	8900000	9000000	6	15	9	False
chrXX	91	w90	9000000	9100000	3	15	12	False
chrXX	92	w91	9100000	9200000	2	15	13	False
chrXX	93	w92	9200000	9300000	2	15	13	False
chrXX	94	w93	9300000	9400000	4	15	11	False
chrXX	95	w94	9400000	9500000	4	15	11	False
chrXX	96	w95	9500000	9600000	2	15	13	False
chrXX	97	w96	9600000	9700000	5	15	10	False
chrXX	98	w97	9700000	9800000	3	15	12	False
chrXX	99	w98	9800000	9900000	3	15	12	False
chrXX	100	w99	9900000	10000000	2	15	13	False
chrXX	101	w100	10000000	10100000	3	15	12	False
chrXX	102	w101	10100000	10200000	3	15	12	False
chrXX	103	w102	10200000	10300000	3	15	12	False
chrXX	104	w103	10300000	10400000	3	15	12	False
chrXX	105	w104	10400000	10500000	3	15	12	False
chrXX	106	w105	10500000	10600000	2	15	13	False
chrXX	107	w106	10600000	10700000	3	15	12	False
chrXX	108	w107	10700000	10800000	3	15	12	False
chrXX	109	w108	10800000	10900000	2	15	13	False
chrXX	110	w109	10900000	11000000	2	15	13	False
chrXX	111	w110	11000000	11100000	3	15	12	False
chrXX	112	w111	11100000	11200000	2	15	13	False
chrXX	113	w112	11200000	11300000	3	15	12	False
chrXX	114	w113	11300000	11400000	5	15	10	False
chrXX	115	w114	11400000	11500000	3	15	12	False
chrXX	116	w115	11500000	11600000	3	15	12	False
chrXX	117	w116	11600000	11700000	3	15	12	False
chrXX	118	w117	11700000	11800000	5	15	10	False
chrXX	119	w118	11800000	11900000	2	15	13	False
chrXX	120	w119	11900000	12000000	2	15	13	False
chrXX	121	w120	12000000	12100000	2	15	13	False
chrXX	122	w121	12100000	12200000	3	15	12	False
chrXX	123	w122	12200000	12300000	3	15	12	False
chrXX	124	w123	12300000	12400000	3	15	12	False
chrXX	125	w124	12400000	12500000	2	15	13	False
chrXX	126	w125	12500000	12600000	2	15	13	False
chrXX	127	w126	12600000	12700000	3	15	12	False
chrXX	128	w127	12700000	12800000	3	15	12	False
chrXX	129	w128	12800000	12900000	3	15	12	False
chrXX	130	w129	12900000	13000000	3	15	12	False
chrXX	131	w130	13000000	13100000	4	15	11	False
chrXX	132	w131	13100000	13200000	2	15	13	False
chrXX	133	w132	13200000	13300000	3	15	12	False
chrXX	134	w133	13300000	13400000	3	15	12	False
chrXX	135	w134	13400000	13500000	3	15	12	False
chrXX	136	w135	13500000	13600000	2	15	13	False
chrXX	137	w136	13600000	13700000	2	15	13	False
chrXX	138	w137	13700000	13800000	3	15	12	False
chrXX	139	w138	13800000	13900000	2	15	13	False
chrXX	140	w139	13900000	14000000	3	15	12	False
chrXX	141	w140	14000000	14100000	4	15	11	False
chrXX	142	w141	14100000	14200000	2	15	13	False
chrXX	143	w142	14200000	14300000	2	15	13	False
chrXX	144	w143	14300000	14400000	5	15	10	False
chrXX	145	w144	14400000	14500000	3	15	12	False
chrXX	146	w145	14500000	14600000	4	15	11	False
chrXX	147	w146	14600000	14700000	5	15	10	False
chrXX	148	w147	14700000	14800000	3	15	12	False
chrXX	149	w148	14800000	14900000	2	15	13	False
chrXX	150	w149	14900000	15000000	3	15	12	False
chrXX	151	w150	15000000	15100000	2	15	13	False
chrXX	152	w151	15100000	15200000	3	15	12	False
chrXX	153	w152	15200000	15300000	2	15	13	False
chrXX	154	w153	15300000	15400000	4	15	11	False
chrXX	155	w154	15400000	15500000	2	15	13	False
chrXX	156	w155	15500000	15600000	2	15	13	False
chrXX	157	w156	15600000	15700000	2	15	13	False
chrXX	158	w157	15700000	15800000	2	15	13	False
chrXX	159	w158	15800000	15900000	3	15	12	False
chrXX	160	w159	15900000	16000000	4	15	11	False
chrXX	161	w160	16000000	16100000	4	15	11	False
chrXX	162	w161	16100000	16200000	3	15	12	False
chrXX	163	w162	16200000	16300000	3	15	12	False
chrXX	164	w163	16300000	16400000	4	15	11	False
chrXX	165	w164	16400000	16500000	3	15	12	False
chrXX	166	w165	16500000	16600000	3	15	12	False
chrXX	167	w166	16600000	16700000	4	15	11	False
chrXX	168	w167	16700000	16800000	2	15	13	False
chrXX	169	w168	16800000	16900000	3	15	12	False
chrXX	170	w169	16900000	17000000	4	15	11	False
chrXX	171	w170	17000000	17100000	3	15	12	False
chrXX	172	w171	17100000	17200000	4	15	11	False
chrXX	173	w172	17200000	17300000	4	15	11	False
chrXX	174	w173	17300000	17400000	4	15	11	False
chrXX	175	w174	17400000	17500000	4	15	11	False
chrXX	176	w175	17500000	17600000	3	15	12	False
chrXX	177	w176	17600000	17700000	2	15	13	False
chrXX	178	w177	17700000	17800000	4	15	11	False
chrXX	179	w178	17800000	17900000	6	15	9	False
chrXX	180	w179	17900000	18000000	4	15	11	False
chrXX	181	w180	18000000	18100000	2	15	13	False
chrXX	182	w181	18100000	18200000	2	15	13	False
chrXX	183	w182	18200000	18300000	3	15	12	False
chrXX	184	w183	18300000	18400000	2	15	13	False
chrXX	185	w184	18400000	18500000	2	15	13	False
chrXX	186	w185	18500000	18600000	5	15	10	False
chrXX	187	w186	18600000	18700000	3	15	12	False
chrXX	188	w187	18700000	18800000	4	15	11	False
chrXX	189	w188	18800000	18900000	3	15	12	False
chrXX	190	w189	18900000	19000000	3	15	12	False
chrXX	191	w190	19000000	19100000	3	15	12	False
chrXX	192	w191	19100000	19200000	3	15	12	False
chrXX	193	w192	19200000	19300000	5	15	10	False
chrXX	194	w193	19300000	19400000	3	15	12	False
chrXX	195	w194	19400000	19500000	2	15	13	False
chrXX	196	w195	19500000	19600000	2	15	13	False
chrXX	197	w196	19600000	19700000	3	15	12	False
chrXX	198	w197	19700000	19800000	4	15	11	False
chrXX	199	w198	19800000	19900000	4	15	11	False
chrXX	200	w199	19900000	20000000	2	15	13	False
chrXX	201	w200	20000000	20100000	4	15	11	False
chrXX	202	w201	20100000	20200000	2	15	13	False
chrXX	203	w202	20200000	20300000	4	15	11	False
chrXX	204	w203	20300000	20400000	3	15	12	False
chrXXI	1	w0	0	100000	4	15	11	False
chrXXI	2	w1	100000	200000	3	15	12	False
chrXXI	3	w2	200000	300000	2	15	13	False
chrXXI	4	w3	300000	400000	4	15	11	False
chrXXI	5	w4	400000	500000	4	15	11	False
chrXXI	6	w5	500000	600000	5	15	10	False
chrXXI	7	w6	600000	700000	3	15	12	False
chrXXI	8	w7	700000	800000	2	15	13	False
chrXXI	9	w8	800000	900000	3	15	12	False
chrXXI	10	w9	900000	1000000	3	15	12	False
chrXXI	11	w10	1000000	1100000	3	15	12	False
chrXXI	12	w11	1100000	1200000	3	15	12	False
chrXXI	13	w12	1200000	1300000	3	15	12	False
chrXXI	14	w13	1300000	1400000	3	15	12	False
chrXXI	15	w14	1400000	1500000	2	15	13	False
chrXXI	16	w15	1500000	1600000	5	15	10	False
chrXXI	17	w16	1600000	1700000	4	15	11	False
chrXXI	18	w17	1700000	1800000	3	15	12	False
chrXXI	19	w18	1800000	1900000	3	15	12	False
chrXXI	20	w19	1900000	2000000	3	15	12	False
chrXXI	21	w20	2000000	2100000	3	15	12	False
chrXXI	22	w21	2100000	2200000	2	15	13	False
chrXXI	23	w22	2200000	2300000	3	15	12	False
chrXXI	24	w23	2300000	2400000	2	15	13	False
chrXXI	25	w24	2400000	2500000	2	15	13	False
chrXXI	26	w25	2500000	2600000	5	15	10	False
chrXXI	27	w26	2600000	2700000	2	15	13	False
chrXXI	28	w27	2700000	2800000	3	15	12	False
chrXXI	29	w28	2800000	2900000	2	15	13	False
chrXXI	30	w29	2900000	3000000	2	15	13	False
chrXXI	31	w30	3000000	3100000	2	15	13	False
chrXXI	32	w31	3100000	3200000	4	15	11	False
chrXXI	33	w32	3200000	3300000	2	15	13	False
chrXXI	34	w33	3300000	3400000	2	15	13	False
chrXXI	35	w34	3400000	3500000	2	15	13	False
chrXXI	36	w35	3500000	3600000	2	15	13	False
chrXXI	37	w36	3600000	3700000	3	15	12	False
chrXXI	38	w37	3700000	3800000	3	15	12	False
chrXXI	39	w38	3800000	3900000	3	15	12	False
chrXXI	40	w39	3900000	4000000	2	15	13	False
chrXXI	41	w40	4000000	4100000	5	15	10	False
chrXXI	42	w41	4100000	4200000	2	15	13	False
chrXXI	43	w42	4200000	4300000	3	15	12	False
chrXXI	44	w43	4300000	4400000	2	15	13	False
chrXXI	45	w44	4400000	4500000	4	15	11	False
chrXXI	46	w45	4500000	4600000	2	15	13	False
chrXXI	47	w46	4600000	4700000	4	15	11	False
chrXXI	48	w47	4700000	4800000	3	15	12	False
chrXXI	49	w48	4800000	4900000	3	15	12	False
chrXXI	50	w49	4900000	5000000	4	15	11	False
chrXXI	51	w50	5000000	5100000	2	15	13	False
chrXXI	52	w51	5100000	5200000	2	15	13	False
chrXXI	53	w52	5200000	5300000	2	15	13	False
chrXXI	54	w53	5300000	5400000	3	15	12	False
chrXXI	55	w54	5400000	5500000	2	15	13	False
chrXXI	56	w55	5500000	5600000	5	15	10	False
chrXXI	57	w56	5600000	5700000	4	15	11	False
chrXXI	58	w57	5700000	5800000	4	15	11	False
chrXXI	59	w58	5800000	5900000	4	15	11	False
chrXXI	60	w59	5900000	6000000	3	15	12	False
chrXXI	61	w60	6000000	6100000	2	15	13	False
chrXXI	62	w61	6100000	6200000	3	15	12	False
chrXXI	63	w62	6200000	6300000	3	15	12	False
chrXXI	64	w63	6300000	6400000	3	15	12	False
chrXXI	65	w64	6400000	6500000	3	15	12	False
chrXXI	66	w65	6500000	6600000	2	15	13	False
chrXXI	67	w66	6600000	6700000	4	15	11	False
chrXXI	68	w67	6700000	6800000	3	15	12	False
chrXXI	69	w68	6800000	6900000	2	15	13	False
chrXXI	70	w69	6900000	7000000	4	15	11	False
chrXXI	71	w70	7000000	7100000	3	15	12	False
chrXXI	72	w71	7100000	7200000	4	15	11	False
chrXXI	73	w72	7200000	7300000	4	15	11	False
